id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,game_id,spread,provider_used
401287886,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,True,False,43478.0,3891.0,NRG Stadium,248,Houston,fbs,American Athletic,21,"[14, 7, 0, 0]",0.011056395958785482,1495.0,1457.0,2641,Texas Tech,fbs,Big 12,38,"[0, 7, 17, 14]",0.9889436040412145,1455.0,1493.0,6.4519450646,,,401287886,-2.5,consensus
401282611,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,23904.0,3876.0,Peden Stadium,195,Ohio,fbs,Mid-American,9,"[0, 6, 0, 3]",0.021214293907006652,1564.0,1489.0,183,Syracuse,fbs,ACC,29,"[9, 3, 10, 7]",0.9787857060929933,1358.0,1433.0,3.0122099543,,,401282611,-2.0,consensus
401281944,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,83821.0,3785.0,Jordan-Hare Stadium,2,Auburn,fbs,SEC,60,"[13, 24, 16, 7]",0.9989678214762067,1665.0,1740.0,2006,Akron,fbs,Mid-American,10,"[0, 0, 0, 10]",0.0010321785237933367,1103.0,1028.0,1.1278404344,,,401281944,-37.0,consensus
401281946,2021,1,regular,2021-09-04T23:30:00.000Z,False,True,True,False,74187.0,3628.0,Bank of America Stadium,228,Clemson,fbs,ACC,3,"[0, 0, 0, 3]",0.0021786791632543196,1942.0,1924.0,61,Georgia,fbs,SEC,10,"[0, 7, 3, 0]",0.9978213208367457,1800.0,1818.0,6.2345959402,,,401281946,-2.5,consensus
401281945,2021,1,regular,2021-09-04T23:30:00.000Z,False,True,False,False,86840.0,3634.0,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,35,"[14, 0, 7, 14]",0.9918960232991294,1700.0,1730.0,2226,Florida Atlantic,fbs,Conference USA,14,"[0, 0, 0, 14]",0.008103976700870597,1505.0,1475.0,1.5270157343,,,401281945,-23.5,consensus
401282610,2021,1,regular,2021-09-04T23:30:00.000Z,False,True,False,False,33651.0,721.0,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,21,"[0, 7, 0, 14]",0.07482592799614185,1370.0,1366.0,2459,Northern Illinois,fbs,Mid-American,22,"[7, 7, 0, 8]",0.9251740720038582,1304.0,1308.0,7.729743213,,,401282610,-19.0,consensus
401282179,2021,1,regular,2021-09-04T23:30:00.000Z,False,True,False,False,33906.0,3832.0,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,30,"[0, 14, 3, 13]",0.07725225121139008,1411.0,1400.0,2636,UTSA,fbs,Conference USA,37,"[7, 13, 3, 14]",0.9227477487886099,1445.0,1456.0,6.8133547384,,,401282179,-4.5,consensus
401282177,2021,1,regular,2021-09-05T00:00:00.000Z,False,True,False,False,20156.0,6526.0,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,31,"[0, 14, 10, 7]",0.95949849704833,1266.0,1337.0,2572,Southern Miss,fbs,Conference USA,7,"[7, 0, 0, 0]",0.04050150295166999,1360.0,1289.0,21.5355699358,,,401282177,-2.0,consensus
401282053,2021,1,regular,2021-09-05T00:00:00.000Z,False,True,False,False,97339.0,3795.0,Kyle Field,245,Texas A&M,fbs,SEC,41,"[10, 0, 17, 14]",0.998324813334281,1745.0,1792.0,2309,Kent State,fbs,Mid-American,10,"[3, 0, 0, 7]",0.0016751866657189751,1441.0,1394.0,1.8129877546,,,401282053,-29.5,consensus
401281948,2021,1,regular,2021-09-05T00:30:00.000Z,False,True,False,False,68123.0,1056.0,Rose Bowl,26,UCLA,fbs,Pac-12,38,"[0, 14, 10, 14]",0.991959168531607,1605.0,1630.0,99,LSU,fbs,SEC,27,"[0, 10, 10, 7]",0.008040831468392962,1671.0,1646.0,6.7822278147,,,401281948,2.0,consensus
401309841,2021,1,regular,2021-09-05T02:30:00.000Z,False,True,True,False,54541.0,6501.0,Allegiant Stadium,12,Arizona,fbs,Pac-12,16,"[0, 3, 10, 3]",0.06720718622641986,1278.0,1304.0,252,BYU,fbs,FBS Independents,24,"[0, 14, 7, 3]",0.9327928137735801,1837.0,1811.0,3.0368743338,,,401309841,13.5,consensus
401310699,2021,1,regular,2021-09-05T02:30:00.000Z,False,True,False,False,10116.0,3932.0,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,28,"[0, 0, 21, 7]",0.9506216485313049,1578.0,1582.0,166,New Mexico State,fbs,FBS Independents,10,"[3, 7, 0, 0]",0.04937835146869507,1182.0,1178.0,1.553380121,,,401310699,-31.0,consensus
401309837,2021,1,regular,2021-09-05T02:30:00.000Z,False,True,False,False,35117.0,3831.0,California Memorial Stadium,25,California,fbs,Pac-12,17,"[14, 0, 0, 3]",0.28564618713586803,1461.0,1454.0,2440,Nevada,fbs,Mountain West,22,"[0, 13, 9, 0]",0.714353812864132,1488.0,1495.0,6.3284486527,,,401309837,-3.0,consensus
401309840,2021,1,regular,2021-09-05T03:00:00.000Z,False,True,False,False,24944.0,3820.0,Gesa Field,265,Washington State,fbs,Pac-12,23,"[0, 6, 14, 3]",0.09297959482925705,1511.0,1494.0,328,Utah State,fbs,Mountain West,26,"[3, 2, 6, 15]",0.9070204051707429,1319.0,1336.0,6.8600084415,,,401309840,-17.0,consensus
401282614,2021,1,regular,2021-09-05T23:30:00.000Z,False,True,False,True,68316.0,3697.0,Doak Campbell Stadium,52,Florida State,fbs,ACC,38,"[7, 7, 6, 18, 0]",0.5529294591295038,1355.0,1374.0,87,Notre Dame,fbs,FBS Independents,41,"[7, 10, 21, 0, 3]",0.44707054087049625,1783.0,1764.0,7.4132284343,,,401282614,7.5,consensus
401282055,2021,1,regular,2021-09-07T00:00:00.000Z,False,True,True,False,30709.0,5348.0,Mercedes-Benz Stadium,145,Ole Miss,fbs,SEC,43,"[9, 17, 3, 14]",0.959034350255497,1576.0,1626.0,97,Louisville,fbs,ACC,24,"[0, 0, 10, 14]",0.04096564974450303,1559.0,1509.0,4.6236823229,,,401282055,-9.0,consensus
401287896,2021,2,regular,2021-09-10T23:30:00.000Z,False,True,False,False,17697.0,3654.0,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,49,"[7, 21, 7, 14]",0.9989309281917668,1636.0,1655.0,2305,Kansas,fbs,Big 12,22,"[9, 6, 7, 0]",0.0010690718082332351,1161.0,1142.0,2.1471409745,,,401287896,-27.0,consensus
401282191,2021,2,regular,2021-09-11T01:30:00.000Z,False,True,False,False,35518.0,3653.0,Albertsons Stadium,68,Boise State,fbs,Mountain West,54,"[10, 31, 10, 3]",0.998830383494713,1599.0,1679.0,2638,UTEP,fbs,Conference USA,13,"[3, 10, 0, 0]",0.0011696165052870189,1301.0,1221.0,1.4886012117,,,401282191,-25.0,consensus
401282624,2021,2,regular,2021-09-11T15:00:00.000Z,False,True,False,False,36036.0,3923.0,Scott Stadium,258,Virginia,fbs,ACC,42,"[14, 7, 14, 7]",0.9983079298681485,1509.0,1569.0,356,Illinois,fbs,Big Ten,14,"[0, 7, 7, 0]",0.0016920701318514642,1400.0,1340.0,2.3757711906,,,401282624,-10.5,consensus
401282193,2021,2,regular,2021-09-11T15:30:00.000Z,False,True,False,False,25989.0,3841.0,Michie Stadium,349,Army,fbs,FBS Independents,38,"[0, 21, 7, 10]",0.9926715903278026,1625.0,1623.0,98,Western Kentucky,fbs,Conference USA,35,"[0, 14, 0, 21]",0.007328409672197389,1399.0,1401.0,3.7649948148,,,401282193,-6.0,consensus
401282809,2021,2,regular,2021-09-11T16:00:00.000Z,False,True,False,False,100482.0,3861.0,Ohio Stadium,194,Ohio State,fbs,Big Ten,28,"[0, 7, 7, 14]",0.21123350369086538,1908.0,1878.0,2483,Oregon,fbs,Pac-12,35,"[0, 14, 14, 7]",0.7887664963091346,1700.0,1730.0,7.2987843752,,,401282809,-15.0,consensus
401282790,2021,2,regular,2021-09-11T16:00:00.000Z,False,True,False,False,43372.0,3953.0,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,31,"[7, 14, 0, 10]",0.8186668702475108,1582.0,1579.0,193,Miami (OH),fbs,Mid-American,26,"[0, 3, 10, 13]",0.18133312975248916,1373.0,1376.0,2.9544898026,,,401282790,-19.0,consensus
401287899,2021,2,regular,2021-09-11T16:00:00.000Z,False,True,False,False,52127.0,3646.0,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,28,"[0, 7, 0, 21]",0.24334540455091583,1661.0,1661.0,202,Tulsa,fbs,American Athletic,23,"[0, 7, 7, 9]",0.7566545954490842,1525.0,1525.0,7.4554893227,,,401287899,-12.0,consensus
401282065,2021,2,regular,2021-09-11T16:00:00.000Z,False,True,False,False,40816.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,17,"[7, 7, 0, 3]",0.012832709442353393,1396.0,1391.0,2579,South Carolina,fbs,SEC,20,"[0, 7, 7, 6]",0.9871672905576466,1390.0,1395.0,7.8725658663,,,401282065,2.5,consensus
401282066,2021,2,regular,2021-09-11T16:00:00.000Z,False,True,False,False,82203.0,3853.0,Neyland Stadium,2633,Tennessee,fbs,SEC,34,"[10, 10, 7, 7]",0.07913920512014705,1524.0,1517.0,221,Pittsburgh,fbs,ACC,41,"[0, 27, 7, 7]",0.920860794879853,1609.0,1616.0,6.0922022394,,,401282066,3.5,consensus
401282059,2021,2,regular,2021-09-11T17:00:00.000Z,False,True,False,False,64692.0,3886.0,Raymond James Stadium,58,South Florida,fbs,American Athletic,20,"[3, 0, 10, 7]",0.0016706773665262384,1146.0,1149.0,57,Florida,fbs,SEC,42,"[14, 21, 0, 7]",0.9983293226334737,1730.0,1727.0,0.4033483785,,,401282059,28.5,consensus
401309547,2021,2,regular,2021-09-11T17:30:00.000Z,False,True,False,False,11334.0,3764.0,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,43,"[3, 7, 12, 21]",0.1897932658289689,1308.0,1313.0,2751,Wyoming,fbs,Mountain West,50,"[14, 14, 14, 8]",0.8102067341710311,1556.0,1551.0,5.3868263212,,,401309547,7.0,consensus
401282186,2021,2,regular,2021-09-11T18:00:00.000Z,False,True,False,False,53680.0,3799.0,Lane Stadium,259,Virginia Tech,fbs,ACC,35,"[7, 7, 14, 7]",0.9911811600176595,1556.0,1581.0,2393,Middle Tennessee,fbs,Conference USA,14,"[0, 7, 0, 7]",0.008818839982340454,1315.0,1290.0,2.2872050097,,,401282186,-20.0,consensus
401282622,2021,2,regular,2021-09-11T18:00:00.000Z,False,True,False,False,31941.0,1964.0,JMA Wireless Dome,183,Syracuse,fbs,ACC,7,"[0, 0, 7, 0]",0.27540536649440855,1433.0,1420.0,164,Rutgers,fbs,Big Ten,17,"[0, 0, 14, 3]",0.7245946335055915,1523.0,1536.0,6.3385906592,,,401282622,2.5,consensus
401282705,2021,2,regular,2021-09-11T18:30:00.000Z,False,True,False,False,62009.0,3855.0,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,32,"[7, 7, 0, 18]",0.9796794676792114,1764.0,1761.0,2649,Toledo,fbs,Mid-American,29,"[6, 10, 0, 13]",0.020320532320788565,1443.0,1446.0,8.626931184,,,401282705,-16.5,consensus
401282820,2021,2,regular,2021-09-11T19:00:00.000Z,False,True,False,False,14187.0,3892.0,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,0,"[0, 0, 0, 0]",0.009278131669969427,1122.0,1022.0,2509,Purdue,fbs,Big Ten,49,"[7, 28, 14, 0]",0.9907218683300306,1483.0,1583.0,0.3149764627,,,401282820,35.0,consensus
401300999,2021,2,regular,2021-09-11T19:30:00.000Z,False,True,False,False,14474.0,3768.0,InfoCision Stadium,2006,Akron,fbs,Mid-American,24,"[14, 3, 0, 7]",0.11679704782291656,1028.0,991.0,218,Temple,fbs,American Athletic,45,"[7, 17, 14, 7]",0.8832029521770834,1174.0,1211.0,5.2082840812,,,401300999,6.5,consensus
401282060,2021,2,regular,2021-09-11T19:30:00.000Z,False,True,False,False,92746.0,3917.0,Sanford Stadium,61,Georgia,fbs,SEC,56,"[21, 14, 14, 7]",0.99896789008304,1818.0,1925.0,5,UAB,fbs,Conference USA,7,"[0, 0, 0, 7]",0.0010321099169600112,1521.0,1414.0,1.1687303041,,,401282060,-22.5,consensus
401282183,2021,2,regular,2021-09-11T19:30:00.000Z,False,True,False,False,17736.0,3715.0,FAU Stadium,2226,Florida Atlantic,fbs,Conference USA,38,"[0, 10, 21, 7]",0.9941169020645797,1475.0,1575.0,290,Georgia Southern,fbs,Sun Belt,6,"[6, 0, 0, 0]",0.005883097935420301,1570.0,1470.0,7.6947115532,,,401282183,-7.0,consensus
401282797,2021,2,regular,2021-09-11T19:30:00.000Z,False,True,False,False,85663.0,3834.0,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,28,"[0, 14, 0, 14]",0.9980612461107806,1484.0,1567.0,2084,Buffalo,fbs,Mid-American,3,"[0, 0, 3, 0]",0.00193875388921938,1645.0,1562.0,3.9170465075,,,401282797,-13.5,consensus
401282816,2021,2,regular,2021-09-11T19:30:00.000Z,False,True,False,False,105323.0,3632.0,Beaver Stadium,213,Penn State,fbs,Big Ten,44,"[14, 10, 10, 10]",0.9988939394254455,1685.0,1753.0,2050,Ball State,fbs,Mid-American,13,"[0, 6, 0, 7]",0.0011060605745545349,1559.0,1491.0,1.6287441625,,,401282816,-22.5,consensus
401301004,2021,2,regular,2021-09-11T19:30:00.000Z,False,True,False,False,36997.0,3852.0,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,3,"[0, 3, 0, 0]",0.006043513995885056,1275.0,1260.0,2005,Air Force,fbs,Mountain West,23,"[0, 7, 7, 9]",0.9939564860041149,1617.0,1632.0,4.1511892395,,,401301004,6.0,consensus
401287900,2021,2,regular,2021-09-11T19:30:00.000Z,False,True,False,False,38631.0,3616.0,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,34,"[0, 14, 7, 13]",0.6350529571912614,1646.0,1644.0,25,California,fbs,Pac-12,32,"[6, 13, 0, 13]",0.3649470428087386,1454.0,1456.0,7.1298486584,,,401287900,-11.5,consensus
401282623,2021,2,regular,2021-09-11T19:30:00.000Z,False,True,False,False,12118.0,3985.0,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,28,"[0, 0, 21, 7]",0.020809936106262205,995.0,1002.0,103,Boston College,fbs,ACC,45,"[14, 0, 21, 10]",0.9791900638937377,1503.0,1496.0,0.316378231,,,401282623,39.0,consensus
